국가유산종목,문화재명,시도명,시군구명,종목코드,시도코드,관리번호,위도,경도
국보,평창 상원사 중창권선문,강원,평창군,11,32,0002920000000,37.7315915,128.5924686
국보,부여 규암리 금동관음보살입상,충남,부여군,11,34,0002930000000,36.276362859528,126.918989357639
국보,백자 청화철채동채초충문 병,서울,성북구,11,11,0002940000000,37.589116,127.0182146
국보,나주 신촌리 금동관,전남,나주시,11,36,0002950000000,0,0
국보,칠장사 오불회 괘불탱,경기,안성시,11,31,0002960000000,37.0264259,127.3976762
국보,안심사 영산회 괘불탱,충북,청주시,11,33,0002970000000,36.5523803,127.4132468
국보,갑사 삼신불 괘불탱,충남,공주시,11,34,0002980000000,36.3652303,127.1872501
국보,신원사 노사나불 괘불탱,충남,공주시,11,34,0002990000000,36.3350869,127.1840865
국보,장곡사 미륵불 괘불탱,충남,청양군,11,34,0003000000000,36.4173064,126.8595648
국보,화엄사 영산회 괘불탱,전남,구례군,11,36,0003010000000,35.2554828,127.4975631
국보,청곡사 영산회 괘불탱,경남,진주시,11,38,0003020000000,35.1903223,128.1810231
국보,승정원일기,서울,관악구,11,11,0003030000000,37.4623506678375,126.95045327355
국보,여수 진남관,전남,여수시,11,36,0003040000000,34.7420011232044,127.73659430919
국보,통영 세병관,경남,통영시,11,38,0003050000000,34.8477499513518,128.423094998737
국보,삼국유사 권3~5,경북,예천군,11,37,0003060000000,0,0
국보,삼국유사,서울,관악구,11,11,0003060000200,37.4623506678375,126.95045327355
국보,삼국유사 권1~2,서울,서대문구,11,11,0003060000300,0,0
국보,삼국유사 권4~5,부산,금정구,11,21,0003060000400,0,0
국보,태안 동문리 마애삼존불입상,충남,태안군,11,34,0003070000000,36.7670610379784,126.298985559069
국보,해남 대흥사 북미륵암 마애여래좌상,전남,해남군,11,36,0003080000000,34.4748336093045,126.631143109891
국보,백자 달항아리(2007-1),서울,용산구,11,11,0003090000000,37.5365283,126.9961867
국보,백자 달항아리(2007-2),서울,종로구,11,11,0003100000000,37.576571075929,126.974851135691
국보,안동 봉정사 대웅전,경북,안동시,11,37,0003110000000,36.6534417543708,128.662676014702
국보,경주 남산 칠불암 마애불상군,경북,경주시,11,37,0003120000000,35.7714559121041,129.235351103533
국보,강진 무위사 극락전 아미타여래삼존벽화,전남,강진군,11,36,0003130000000,34.7367687,126.6803267
국보,순천 송광사 화엄경변상도,전남,순천시,11,36,0003140000000,35.0021686,127.2756552
국보,문경 봉암사 지증대사탑비,경북,문경시,11,37,0003150000000,36.700603,128.005561
국보,완주 화암사 극락전,전북,완주군,11,35,0003160000000,36.0664174380754,127.287158566049
국보,조선태조어진,전북,전주시,11,35,0003170000000,35.8012467405827,127.089804075637
국보,포항 중성리 신라비,경북,경주시,11,37,0003180000000,35.7833056305235,129.30794819267
국보,동의보감(2015-1),서울,서초구,11,11,0003190000100,37.4974828311898,127.00303781214
국보,동의보감(2015-2),경기,성남시,11,31,0003190000200,37.3930295720453,127.052183461948
국보,동의보감(2015-3),서울,관악구,11,11,0003190000300,37.4623506678375,126.95045327355
국보,월인천강지곡 권상,경기,성남시,11,31,0003200000000,0,0
국보,문경 대승사 목각아미타여래설법상,경북,문경시,11,37,0003210000000,0,0
국보,삼국사기(2018-1),경북,경주시,11,37,0003220000100,0,0
국보,삼국사기(2018-2),서울,중구,11,11,0003220000200,0,0
국보,논산 관촉사 석조미륵보살입상,충남,논산시,11,34,0003230000000,36.188228,127.112748
국보,이제 개국공신교서,경남,진주시,11,38,0003240000000,0,0
국보,기사계첩,서울,용산구,11,11,0003250000000,0,0
국보,청자 ‘순화4년’명 항아리,서울,서대문구,11,11,0003260000000,0,0
국보,부여 왕흥사지 출토 사리기,충남,부여군,11,34,0003270000000,0,0
국보,예천 용문사 대장전과 윤장대,경북,예천군,11,37,0003280000000,36.731467,128.369682
국보,공주 충청감영 측우기,서울,종로구,11,11,0003290000000,0,0
국보,대구 경상감영 측우대,서울,종로구,11,11,0003300000000,0,0
국보,창덕궁 이문원 측우대,서울,종로구,11,11,0003310000000,0,0
국보,정선 정암사 수마노탑,강원,정선군,11,51,0003320000000,37.1822913176463,128.893162091149
국보,합천 해인사 건칠희랑대사좌상,경남,합천군,11,38,0003330000000,0,0
국보,기사계첩 및 함,서울,종로구,11,11,0003340000000,0,0
국보,이십공신회맹축-보사공신녹훈후,경기,성남시,11,31,0003350000000,0,0
국보,구례 화엄사 목조비로자나삼신불좌상,전남,구례군,11,36,0003360000000,0,0
국보,청양 장곡사 금동약사여래좌상 및 복장유물,충남,청양군,11,34,0003370000000,0,0
국보,합천 해인사 법보전 목조비로자나불좌상 및 복장유물,경남,합천군,11,38,0003380000000,0,0
국보,합천 해인사 대적광전 목조비로자나불좌상 및 복장유물 ,경남,합천군,11,38,0003390000000,0,0
국보,익산 미륵사지 서탑 출토 사리장엄구,전북,익산시,11,35,0003400000000,0,0
국보,이순신 장검,충남,아산시,11,34,0003410000000,0,0
국보,부안 내소사 동종,전북,부안군,11,35,0003420000000,0,0
국보,삼척 죽서루,강원,삼척시,11,51,0003430000000,0,0
국보,밀양 영남루,경남,밀양시,11,38,0003440000000,0,0
국보,순천 송광사 영산회상도 및 팔상도,전남,순천시,11,36,0003450000000,0,0
국보,합천 해인사 영산회상도,경남,합천군,11,38,0003460000000,0,0
국보,김천 직지사 석가여래삼불회도,경북,김천시,11,37,0003470000000,0,0
국보,공주 마곡사 오층석탑,충남,공주시,11,34,0003480000000,0,0
국보,곡성 태안사 적인선사탑,전남,곡성군,11,36,0003490000000,0,0
국보,부여 무량사 미륵불 괘불도,충남,부여군,11,34,0003500000000,0,0
국보,영천 청제비,경북,영천시,11,37,0003510000000,0,0
국보,서산 보원사지 오층석탑,충남,서산시,11,34,0003520000000,0,0
국보,예천 개심사지 오층석탑,경북,예천군,11,37,0003530000000,0,0
국보,남양주 봉선사 동종,경기,남양주시,11,31,0003540000000,0,0
보물,서울 흥인지문,서울,종로구,12,11,0000010000000,37.5711309760079,127.009658622204
보물,옛 보신각 동종,서울,용산구,12,11,0000020000000,37.5240413763397,126.980350241652
보물,서울 원각사지 대원각사비,서울,종로구,12,11,0000030000000,37.5710693985849,126.988634645148
보물,안양 중초사지 당간지주,경기,안양시,12,31,0000040000000,37.4178993120815,126.917722462831
보물,여주 고달사지 원종대사탑비,경기,여주시,12,31,0000060000000,37.3927914935105,127.65390794718
보물,여주 고달사지 원종대사탑,경기,여주시,12,31,0000070000000,37.3943007881472,127.653058838789
보물,여주 고달사지 석조대좌,경기,여주시,12,31,0000080000000,37.3928921768526,127.654336061579
보물,용인 서봉사지 현오국사탑비,경기,용인시,12,31,0000090000000,37.3377855197085,127.038757664452
보물,강화 장정리 오층석탑,인천,강화군,12,23,0000100000000,37.7800208605254,126.420042864761
보물,사인비구 제작 동종 - 포항 보경사 서운암 동종,경북,포항시,12,37,0000110000100,36.252233,129.3179365
보물,사인비구 제작 동종 - 문경 김룡사 동종,경북,김천시,12,37,0000110000200,36.1167724,128.0040771
보물,사인비구 제작 동종 - 홍천 수타사 동종,강원,홍천군,12,32,0000110000300,37.6984221,127.9592173
보물,사인비구 제작 동종 - 안성 청룡사 동종,경기,안성시,12,31,0000110000400,36.9430596,127.2593041
보물,사인비구 제작 동종 - 서울 화계사 동종,서울,강북구,12,11,0000110000500,37.6325695,127.0072993
보물,사인비구 제작 동종 - 통도사 동종,경남,양산시,12,38,0000110000600,35.4879561,129.0643866
보물,사인비구 제작 동종 - 의왕 청계사 동종,경기,의왕시,12,31,0000110000700,37.4025646,127.0275929
보물,사인비구 제작 동종 - 강화 동종,인천,강화군,12,23,0000110000800,37.7483209,126.4835663
보물,하남 동사지 오층석탑,경기,하남시,12,31,0000120000000,37.5168596337831,127.185863542521
보물,하남 동사지 삼층석탑,경기,하남시,12,31,0000130000000,37.516943524125,127.185912868769
보물,수원 창성사지 진각국사탑비,경기,수원시,12,31,0000140000000,37.2868476963283,127.018724549967
보물,보은 법주사 사천왕 석등,충북,보은군,12,33,0000150000000,36.5425015793927,127.833394479264
보물,충주 억정사지 대지국사탑비,충북,충주시,12,33,0000160000000,37.1035735296302,127.927344714459
보물,충주 정토사지 법경대사탑비,충북,충주시,12,33,0000170000000,37.0306218908447,128.047032478666
보물,청양 서정리 구층석탑,충남,청양군,12,34,0000180000000,36.4107072262339,126.953050520418
보물,보령 성주사지 오층석탑,충남,보령시,12,34,0000190000000,36.3443909659629,126.656298342483
보물,보령 성주사지 중앙 삼층석탑,충남,보령시,12,34,0000200000000,36.3446360587898,126.656036092539
보물,부여 당 유인원 기공비,충남,부여군,12,34,0000210000000,36.275668,126.917897
보물,김제 금산사 노주,전북,김제시,12,35,0000220000000,35.7234508100742,127.053183321227
보물,김제 금산사 석련대,전북,김제시,12,35,0000230000000,35.723342898555,127.05355410648
보물,김제 금산사 혜덕왕사탑비,전북,김제시,12,35,0000240000000,35.724340,127.056322
보물,김제 금산사 오층석탑,전북,김제시,12,35,0000250000000,35.7234370479718,127.053868473384
보물,김제 금산사 금강계단,전북,김제시,12,35,0000260000000,35.7234636545607,127.053920970463
보물,김제 금산사 육각 다층석탑,전북,김제시,12,35,0000270000000,35.7232684395624,127.053473134113
보물,김제 금산사 당간지주,전북,김제시,12,35,0000280000000,35.7221146538583,127.053056901582
보물,김제 금산사 심원암 삼층석탑,전북,김제시,12,35,0000290000000,35.7293449649045,127.068178954773
보물,남원 만복사지 오층석탑,전북,남원시,12,35,0000300000000,35.407018901717,127.367797149282
보물,남원 만복사지 석조대좌,전북,남원시,12,35,0000310000000,35.4066877676699,127.367292969082
보물,남원 만복사지 당간지주,전북,남원시,12,35,0000320000000,35.4063128224617,127.367677127273
보물,남원 실상사 수철화상탑,전북,남원시,12,35,0000330000000,35.415550,127.634321
보물,남원 실상사 수철화상탑비,전북,남원시,12,35,0000340000000,35.415993,127.634414
보물,남원 실상사 석등,전북,남원시,12,35,0000350000000,35.4168048815836,127.635147847885
보물,남원 실상사 승탑,전북,남원시,12,35,0000360000000,35.416425,127.631549
보물,남원 실상사 동·서 삼층석탑,전북,남원시,12,35,0000370000000,35.4167427138235,127.635233436021
보물,남원 실상사 증각대사탑,전북,남원시,12,35,0000380000000,35.415922,127.63446
보물,남원 실상사 증각대사탑비,전북,남원시,12,35,0000390000000,35.415778,127.634669
보물,남원 실상사 백장암 석등,전북,남원시,12,35,0000400000000,35.4425607438987,127.619954931253
보물,남원 실상사 철조여래좌상,전북,남원시,12,35,0000410000000,35.4169332,127.6353317
보물,남원 용담사지 석조여래입상,전북,남원시,12,35,0000420000000,35.41039021299,127.412626857943
보물,남원 만복사지 석조여래입상,전북,남원시,12,35,0000430000000,35.4071805054331,127.367752293722
보물,익산 연동리 석조여래좌상,전북,익산시,12,35,0000450000000,36.0298814958105,127.007611207259
보물,익산 고도리 석조여래입상,전북,익산시,12,35,0000460000000,35.97941457,127.051871
보물,보령 성주사지 서 삼층석탑,충남,보령시,12,34,0000470000000,36.3445685165685,126.655938134385
보물,나주 동점문 밖 석당간,전남,나주시,12,36,0000490000000,35.0369147525346,126.722738553288
보물,나주 북망문 밖 삼층석탑,전남,나주시,12,36,0000500000000,35.0395117398334,126.712242374639
보물,문경 내화리 삼층석탑,경북,문경시,12,37,0000510000000,36.6926991104031,128.294926062353
보물,봉화 서동리 동·서 삼층석탑,경북,봉화군,12,37,0000520000000,36.9472905202655,128.914910450716
보물,고령 지산리 당간지주,경북,고령군,12,37,0000540000000,35.7272090389053,128.265527219705
보물,안동 운흥동 오층전탑,경북,안동시,12,37,0000560000000,36.5625486117059,128.731387122263
보물,안동 조탑리 오층전탑,경북,안동시,12,37,0000570000000,36.4820439680148,128.635399734616
보물,안동 안기동 석조여래좌상,경북,안동시,12,37,0000580000000,36.572279687029,128.717787772242
보물,영주 숙수사지 당간지주,경북,영주시,12,37,0000590000000,36.9242225863648,128.579600953573
보물,영주 영주동 석조여래입상,경북,영주시,12,37,0000600000000,36.8191466895949,128.617110264043
보물,경주 불국사 사리탑,경북,경주시,12,37,0000610000000,35.790610,129.331621
보물,경주 서악동 마애여래삼존입상,경북,경주시,12,37,0000620000000,35.83352457,129.1758969
보물,경주 배동 석조여래삼존입상,경북,경주시,12,37,0000630000000,35.8017720692457,129.211247408685
보물,경주 보문사지 석조,경북,경주시,12,37,0000640000000,35.8261815850046,129.254229363082
보물,경주 서악동 삼층석탑,경북,경주시,12,37,0000650000000,35.8279596455259,129.18482657843
보물,경주 석빙고,경북,경주시,12,37,0000660000000,35.8331434495042,129.22394548465
보물,경주 효현동 삼층석탑,경북,경주시,12,37,0000670000000,35.8232909173997,129.169688452798
보물,경주 황남동 효자 손시양 정려비,경북,경주시,12,37,0000680000000,35.836269476309,129.210983563408
보물,경주 망덕사지 당간지주,경북,경주시,12,37,0000690000000,35.8164213165065,129.243162918554
